item_id,title,author_last,author_first,gr_id,cover_img_url
234,the forgotten recipe,clipston, amy,25343675,https://images.gr-assets.com/books/1438650174m/25343675.jpg
235,little chicks big day,kwitz, mary deball ,163360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
236,crunch the shy dinosaur,dunlap, cirocco,6794978,https://images.gr-assets.com/books/1271784293m/6794978.jpg
237,news of the world,jiles, paulette,25817493,https://images.gr-assets.com/books/1440342988m/25817493.jpg
238,they all saw a cat,wenzel, brendan,28645670,https://images.gr-assets.com/books/1460909821m/28645670.jpg
239,come along daisy ,simmons, jane ,89722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
240,the paris seamstress,lester, natasha,273737,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
241,unicorn thinks hes pretty great,shea, bob,16250904,https://images.gr-assets.com/books/1374215373m/16250904.jpg
242,ladybug girl,soman, david ,2855642,https://images.gr-assets.com/books/1299609682m/2855642.jpg
243,six hogs on a scooter,spinelli, eileen,532390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
244,the wilder life my adventures in the lost world of little house on the prairie,mcclure, wendy ,8619825,https://images.gr-assets.com/books/1279830961m/8619825.jpg
245,the room on rue am lie,harmel, kristin,18143758,https://images.gr-assets.com/books/1393773597m/18143758.jpg
246,baby sitters little sister ,farina, katy,32776767,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
247,logan likes mary anne a graphic novel,galligan, gale,233724,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
248,code name h l ne,lawhon, ariel,1137683,https://images.gr-assets.com/books/1334872467m/1137683.jpg
249,the four winds,hannah, kristin,20430364,https://images.gr-assets.com/books/1388799267m/20430364.jpg
250,the silent sister,chamberlain, diane,29925715,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
251,the winemakers wife,harmel, kristin,13615479,https://images.gr-assets.com/books/1341495336m/13615479.jpg
252,the whispers of war,kelly, julia,405669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
253,what was mine,ross, helen klein,25111142,https://images.gr-assets.com/books/1451843092m/25111142.jpg
254,the wildling sisters,chase, eve,25041402,https://images.gr-assets.com/books/1425149001m/25041402.jpg
255,the return,sparks, nicholas,343779,https://images.gr-assets.com/books/1309212256m/343779.jpg
256,invisible girl,jewell, lisa,6659599,https://images.gr-assets.com/books/1267369569m/6659599.jpg
257,something in the water,steadman, catherine,2205339,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
258,the plum tree,wiseman, ellen marie ,13333093,https://images.gr-assets.com/books/1339438508m/13333093.jpg
259,the sentinel,child, lee,242795,https://images.gr-assets.com/books/1347739351m/242795.jpg
260,parachutes,yang, kelly,9657,https://images.gr-assets.com/books/1309282963m/9657.jpg
261,malibu rising,reid, taylor jenkins,1558017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
262,the last thing he told me a novel,dave, laura,22594999,https://images.gr-assets.com/books/1403877621m/22594999.jpg
263,golden girl,hilderbrand, elin,889613,https://images.gr-assets.com/books/1344265394m/889613.jpg
264,the paper palace,cowley heller, miranda,2208767,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
265,necessary lies,chamberlain, diane,17286747,https://images.gr-assets.com/books/1362226103m/17286747.jpg
266,it ends with us,hoover, colleen,27362503,https://images.gr-assets.com/books/1470427482m/27362503.jpg
267,verity,hoover, colleen ,11221313,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
268,truly madly guilty,moriarty, liane,27831371,https://images.gr-assets.com/books/1491122565m/27831371.jpg
269,the personal librarian,benedict, marie,111006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
270,wish you were here,picoult, jodi,228344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
271,reminders of him a novel,hoover, colleen,31933993,https://images.gr-assets.com/books/1498573796m/31933993.jpg
272,the undertakers daughter,mayfield, kate,21412276,https://images.gr-assets.com/books/1421037646m/21412276.jpg
273,a good girls guide to murder,jackson, holly,131060,https://images.gr-assets.com/books/1378237786m/131060.jpg
274,the fountains of silence a novel,sepetys, ruta,149049,https://images.gr-assets.com/books/1344265959m/149049.jpg
275,get a life chloe brown,hibbert, talia,28103957,https://images.gr-assets.com/books/1452688243m/28103957.jpg
276,gone with the wind ,mitchell, margaret,18405,https://images.gr-assets.com/books/1328025229m/18405.jpg
277,the immortal life of henrietta lacks,skloot, rebecca,6493208,https://images.gr-assets.com/books/1327878144m/6493208.jpg
278,a study in scarlet women,thomas, sherry,719249,https://images.gr-assets.com/books/1361863868m/719249.jpg
279,lillian boxfish takes a walk,rooney, kathleen,29939353,https://images.gr-assets.com/books/1464820875m/29939353.jpg
280,the golden couple,hendricks, greer,22216603,https://images.gr-assets.com/books/1421037673m/22216603.jpg
281,killing the killers the secret war against terrorists,oreilly, bill,10086755,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
282,sarahs choice,brunstetter, wanda e ,344203,https://images.gr-assets.com/books/1296576733m/344203.jpg
283,the centurions wife,bunn, t davis,21495,https://images.gr-assets.com/books/1342697485m/21495.jpg
284,the hidden flame,bunn, t davis,34650034,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
285,the storekeepers daughter,brunstetter, wanda e ,136967,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
286,a merry heart,brunstetter, wanda e ,27868254,https://images.gr-assets.com/books/1448063074m/27868254.jpg
287,the damascus way,bunn, t davis,8471713,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
288,looking for a miracle,brunstetter, wanda e ,26508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
289,lion of babylon,bunn, t davis,9752191,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
290,plain fancy,brunstetter, wanda e ,835014,https://images.gr-assets.com/books/1320438339m/835014.jpg
291,the hope chest,brunstetter, wanda e ,29939133,https://images.gr-assets.com/books/1474643814m/29939133.jpg
292,the quilters daughter,brunstetter, wanda e ,181416,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
293,the view from rainshadow bay,coble, colleen,22911114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
294,the bishops daughter,brunstetter, wanda e ,136963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
295,the house at saltwater point,coble, colleen,8685141,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
296,secrets at cedar cabin,coble, colleen,28755320,https://images.gr-assets.com/books/1472553002m/28755320.jpg
297,without a trace,coble, colleen ,25160737,https://images.gr-assets.com/books/1426592957m/25160737.jpg
298,burned a regan reilly mystery,clark, carol higgins ,170256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
299,a cry in the night,coble, colleen ,43345,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
300,all by myself alone a novel,clark, mary higgins,30753558,https://images.gr-assets.com/books/1488714695m/30753558.jpg
301,lonestar homecoming,coble, colleen ,2896711,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
302,daddys little girl,clark, mary higgins,170618,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
303,all dressed in white,clark, mary higgins,25111011,https://images.gr-assets.com/books/1447604559m/25111011.jpg
304,gone missing,castillo, linda ,25487124,https://images.gr-assets.com/books/1469241221m/25487124.jpg
305,tending roses,wingate, lisa ,514301,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
306,every breath you take an under suspicion novel,clark, mary higgins,7707402,https://images.gr-assets.com/books/1265587989m/7707402.jpg
307,angel song,walsh, sheila,1070056,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
308,the homeplace,morris, gilbert ,104212,https://images.gr-assets.com/books/1171509775m/104212.jpg
309,piece of my heart,clark, mary higgins,26938,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
310,the miracle,morris, gilbert ,12988100,https://images.gr-assets.com/books/1344391644m/12988100.jpg
311,the dream,morris, gilbert ,12501672,https://images.gr-assets.com/books/1475792657m/12501672.jpg
312,the courtship,morris, gilbert ,584845,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
313,unyielding hope,oke, janette,20560509,https://images.gr-assets.com/books/1398926522m/20560509.jpg
314,the sword of truth,morris, gilbert ,761732,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
315,a quiet strength,oke, janette,1061449,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
316,the winds of god,morris, gilbert ,359599,https://images.gr-assets.com/books/1406506209m/359599.jpg
317,danas valley,oke, janette,1768106,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
318,too long a stranger,oke, janette,66035,https://images.gr-assets.com/books/1458853189m/66035.jpg
319,sustaining faith,oke, janette,24683585,https://images.gr-assets.com/books/1422191997m/24683585.jpg
320,where the river ends,martin, charles,2726569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
321,the timepiece,lewis, beverly,12680986,https://images.gr-assets.com/books/1321072604m/12680986.jpg
322,drenched in light,wingate, lisa ,656410,https://images.gr-assets.com/books/1427396912m/656410.jpg
323,where the crawdads sing,owens, delia,27246877,https://images.gr-assets.com/books/1447513408m/27246877.jpg
324,the clock winder,tyler, anne ,112323,https://images.gr-assets.com/books/1403172905m/112323.jpg
325,coping with kidney disease a 12 step treatment program to help you avoid dialysis,walser, mackenzie ,17948607,https://images.gr-assets.com/books/1384903497m/17948607.jpg
326,dirt bikes,hamilton, john,18222839,https://images.gr-assets.com/books/1384362395m/18222839.jpg
327,sport bikes,hamilton, john ,8540,https://images.gr-assets.com/books/1309204145m/8540.jpg
328,motorcop,bailer, darice ,6068557,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
329,a gown of spanish lace,oke, janette,66038,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
330,the crows call,brunstetter, wanda e ,22475781,https://images.gr-assets.com/books/1403864519m/22475781.jpg
331,amish white christmas pie,brunstetter, wanda e ,7896352,https://images.gr-assets.com/books/1320532842m/7896352.jpg
332,the discovery saga collection a 6 part series from lancaster county,brunstetter, wanda e ,10426868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
333,a knight in sticky armor,posner sanchez, andrea ,73385,https://images.gr-assets.com/books/1330613623m/73385.jpg
334,in the forest,wood, a j ,92159,https://images.gr-assets.com/books/1315247921m/92159.jpg
335,the golden egg,wood, a j ,17563539,https://images.gr-assets.com/books/1431492647m/17563539.jpg
336,goldilicious,kann, victoria ,5447354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
337,pinkalicious,kann, victoria ,731804,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
338,the proving,lewis, beverly,632935,https://images.gr-assets.com/books/1320558262m/632935.jpg
339,pinkalicious fairy house,kann, victoria,731804,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
340,im a unicorn,loehr, mallory,377291,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
341,fancy nancy and the late late late night,oconnor, jane ,7839023,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
342,angel cat sugar,oryan, ellie ,24949028,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
343,fancy nancy bonjour butterfly,oconnor, jane,426625,https://images.gr-assets.com/books/1376473636m/426625.jpg
344,the grouchy ladybug,carle, eric ,336161,https://images.gr-assets.com/books/1510010469m/336161.jpg
345,george vs george the american revolution as seen from both sides,schanzer, rosalyn ,24612624,https://images.gr-assets.com/books/1423358952m/24612624.jpg
346,i survived the battle of gettysburg 1863,tarshis, lauren ,15809669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
347,its ramadan curious george,khan, hena,420297,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
348,the polka palace party an adventure in teamwork,david, erica ,1701961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
349,maxs chocolate chicken,wells, rosemary,74170,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
350,allison investigates does chocolate milk come from brown cows,nicoletta,colette omans,17623393,https://images.gr-assets.com/books/1363639400m/17623393.jpg
351,the forgiving jar,brunstetter, wanda e ,1405014,https://images.gr-assets.com/books/1345080091m/1405014.jpg
352,the tale of samuel whiskers or the roly poly pudding ,potter, beatrix,658064,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
353,the tale of squirrel nutkin,potter, beatrix,885497,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
354,angelina at the palace,holabird, katharine,924105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
355,who wants to be a princess what it was really like to be a medieval princess,heos, bridget,20879098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
356,bmos day out,brallier, max ,6871698,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
357,running around and such ,byler, linda,6578435,https://images.gr-assets.com/books/1328751692m/6578435.jpg
358,boy crazy stacey a graphic novel,galligan, gale,290497,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
359,diary of a wimpy kid wrecking ball,kinney, jeff,389627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
360,the last kids on earth,brallier, max,24611765,https://images.gr-assets.com/books/1429724584m/24611765.jpg
361,m is for mamas boy,buckley, michael,7809221,https://images.gr-assets.com/books/1328813223m/7809221.jpg
362,junes wild flight,brallier, max,227593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
363,when we believed in mermaids,oneal, barbara,1293989,https://images.gr-assets.com/books/1312020433m/1293989.jpg
